Frame,Vehicle_ID,Pos_X,Pos_Y,Pos_Z,BBox_X_Min,BBox_X_Max,BBox_Y_Min,BBox_Y_Max,BBox_Z_Min,BBox_Z_Max,MVec_X,MVec_Y,MVec_Z
394,146,14.1278181,6.0118151,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555906,-0.034109,0.0000002,0.0988912,-0.000443,0
394,145,20.131012,2.0031316,0.0017365,2.3958898,1.081725,0.74383,3.8747877,-1.3103025,0.0000014,0.100605,-0.0181711,1.30E-06
394,144,24.4837837,-17.8202801,-0.0191286,1.8166879,0.9225569,0.7506413,-3.9549662,-0.0705453,0.0000018,-0.0008221,0.0988865,1.00E-07
394,143,27.9566212,-14.4934492,0.0017464,2.3958898,1.081725,0.74383,-4.091055,-0.0640852,-0.0000016,-0.0007839,0.1022863,-1.00E-07
394,142,31.6023388,22.7664185,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557222,0.0036145,-0.0000008,-7.06E-05,-0.0988903,0
394,141,35.0910301,16.8321457,0.0017476,2.3958898,1.081725,0.74383,-4.0848009,0.0349112,0.0000018,-0.0004921,-0.102129,1.10E-06
395,146,14.2267103,6.0113697,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555842,-0.0342894,-0.0000007,0.0988922,-0.0004454,1.00E-07
395,145,20.2310734,1.9833492,0.0017392,2.3958898,1.081725,0.74383,3.8366789,-1.398987,-0.0000019,0.1000614,-0.0197824,2.70E-06
395,144,24.4829655,-17.7213917,-0.0191286,1.8166879,0.9225569,0.7506413,-3.9549589,-0.0698249,0.0000009,-0.0008182,0.0988884,0
395,143,27.9558411,-14.3911629,0.0017465,2.3958898,1.081725,0.74383,-4.091056,-0.0637642,-0.0000005,-0.0007801,0.1022863,1.00E-07
395,142,31.6022568,22.6675262,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557205,0.0043408,-0.0000006,-8.20E-05,-0.0988923,-1.00E-07
395,141,35.090538,16.7300282,0.0017482,2.3958898,1.081725,0.74383,-4.0846994,0.0355493,0.0000015,-0.0004921,-0.1021175,6.00E-07
396,146,14.3256016,6.0109239,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555793,-0.034408,0.0000005,0.0988913,-0.0004458,-1.00E-07
396,145,20.3308182,1.9624901,0.0017412,2.3958898,1.081725,0.74383,3.8122894,-1.4600374,0.0000011,0.0997448,-0.0208591,2.00E-06
396,144,24.4821548,-17.6225052,-0.0191285,1.8166879,0.9225569,0.7506413,-3.9549623,-0.0690969,0.0000002,-0.0008107,0.0988865,1.00E-07
396,143,27.955061,-14.2888765,0.0017465,2.3958898,1.081725,0.74383,-4.0910502,-0.0638526,0.0000014,-0.0007801,0.1022864,0
396,142,31.6021729,22.568634,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557206,0.0049815,0.0000013,-8.39E-05,-0.0988922,0
396,141,35.0900421,16.6278934,0.0017481,2.3958898,1.081725,0.74383,-4.085651,0.0360114,0.0000013,-0.0004959,-0.1021348,-1.00E-07
397,146,14.4244928,6.0104771,-0.019144,1.8166879,0.9225569,0.7506413,3.955574,-0.0346376,0.0000023,0.0988912,-0.0004468,2.00E-07
397,145,20.4304237,1.9409289,0.0017422,2.3958898,1.081725,0.74383,3.7955095,-1.5066832,-0.0000015,0.0996055,-0.0215612,1.00E-06
397,144,24.4813519,-17.5236187,-0.0191286,1.8166879,0.9225569,0.7506413,-3.9549739,-0.0685488,0.0000008,-0.0008029,0.0988865,-1.00E-07
397,143,27.954277,-14.1865902,0.0017465,2.3958898,1.081725,0.74383,-4.0910448,-0.0638796,-0.0000003,-0.000784,0.1022863,0
397,142,31.6020794,22.4697437,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9557211,0.0056033,0.0000009,-9.35E-05,-0.0988903,2.00E-07
397,141,35.0895386,16.5257244,0.001748,2.3958898,1.081725,0.74383,-4.0872982,0.0365268,-0.0000017,-0.0005035,-0.102169,-1.00E-07
398,146,14.5233851,6.0100274,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555701,-0.034893,0.0000001,0.0988923,-0.0004497,-1.00E-07
398,145,20.5299797,1.9188538,0.0017421,2.3958898,1.081725,0.74383,3.7827113,-1.5457911,-0.0000009,0.099556,-0.0220751,-1.00E-07
398,144,24.4805489,-17.4247303,-0.0191286,1.8166879,0.9225569,0.7506413,-3.954995,-0.0680279,0.0000019,-0.000803,0.0988884,0
398,143,27.9535007,-14.0843039,0.0017465,2.3958898,1.081725,0.74383,-4.0910511,-0.063226,-0.000001,-0.0007763,0.1022863,0
398,142,31.6019764,22.3708515,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557215,0.0061838,0.0000011,-0.000103,-0.0988922,-2.00E-07
398,141,35.0890312,16.4235039,0.0017474,2.3958898,1.081725,0.74383,-4.08925,0.0370693,-0.0000017,-0.0005074,-0.1022205,-6.00E-07
399,146,14.6222763,6.0095744,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555663,-0.0351656,0.0000008,0.0988912,-0.000453,-1.00E-07
399,145,20.62953,1.8963609,0.0017411,2.3958898,1.081725,0.74383,3.7718202,-1.5805993,0.0000022,0.0995503,-0.0224929,-1.00E-06
399,144,24.4797535,-17.3258419,-0.0191287,1.8166879,0.9225569,0.7506413,-3.9550255,-0.0674808,0,-0.0007954,0.0988884,-1.00E-07
399,143,27.9527187,-13.9820175,0.0017465,2.3958898,1.081725,0.74383,-4.0910419,-0.0636546,-0.0000011,-0.000782,0.1022864,0
399,142,31.6018715,22.2719593,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557219,0.0067175,-0.0000007,-0.0001049,-0.0988922,1.00E-07
399,141,35.0885162,16.3212376,0.0017467,2.3958898,1.081725,0.74383,-4.0911448,0.0375775,0.0000005,-0.000515,-0.1022663,-7.00E-07
400,146,14.7211676,6.0091238,-0.019144,1.8166879,0.9225569,0.7506413,3.9555671,-0.0350555,0.0000019,0.0988913,-0.0004506,2.00E-07
400,145,20.7290916,1.8735054,0.00174,2.3958898,1.081725,0.74383,3.7615924,-1.6125881,0.000002,0.0995616,-0.0228555,-1.10E-06
400,144,24.4789562,-17.2269554,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9550623,-0.0669734,0.0000012,-0.0007973,0.0988865,-1.00E-07
400,143,27.9519405,-13.8797312,0.0017465,2.3958898,1.081725,0.74383,-4.091047,-0.0632403,-0.000001,-0.0007782,0.1022863,0
400,142,31.6017628,22.173069,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557245,0.0069295,-0.0000002,-0.0001087,-0.0988903,0
400,141,35.0879974,16.2189274,0.001746,2.3958898,1.081725,0.74383,-4.0926977,0.0382993,0.0000008,-0.0005188,-0.1023102,-7.00E-07
401,146,14.8200598,6.0086737,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555669,-0.0351736,-0.0000007,0.0988922,-0.0004501,-1.00E-07
401,145,20.8286552,1.8503218,0.0017389,2.3958898,1.081725,0.74383,3.7512893,-1.6424371,0.0000023,0.0995636,-0.0231836,-1.10E-06
401,144,24.4781628,-17.128067,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9551035,-0.066456,0.0000015,-0.0007934,0.0988884,-1.00E-07
401,143,27.9511681,-13.7774448,0.0017465,2.3958898,1.081725,0.74383,-4.0910547,-0.0627525,-0.0000011,-0.0007724,0.1022864,0
401,142,31.6016502,22.0741768,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557266,0.0073572,0.0000005,-0.0001126,-0.0988922,0
401,141,35.087471,16.1165886,0.0017455,2.3958898,1.081725,0.74383,-4.0937403,0.0387034,-0.0000008,-0.0005264,-0.1023388,-5.00E-07
402,146,14.918951,6.0082192,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555645,-0.0355412,0.0000002,0.0988912,-0.0004545,-1.00E-07
402,145,20.9282036,1.8268358,0.001738,2.3958898,1.081725,0.74383,3.7405186,-1.6704989,0.0000044,0.0995484,-0.023486,-9.00E-07
402,144,24.477375,-17.0291786,-0.019129,1.8166879,0.9225569,0.7506413,-3.9551453,-0.0660373,0.0000016,-0.0007878,0.0988884,-1.00E-07
402,143,27.9503956,-13.6751585,0.0017464,2.3958898,1.081725,0.74383,-4.0910527,-0.0629947,-0.0000016,-0.0007725,0.1022863,-1.00E-07
402,142,31.601532,21.9752846,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557292,0.0075982,-0.0000003,-0.0001182,-0.0988922,0
402,141,35.0869446,16.0142326,0.0017452,2.3958898,1.081725,0.74383,-4.0942089,0.0391859,-0.0000008,-0.0005264,-0.102356,-3.00E-07
403,146,15.0178423,6.0077605,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555635,-0.0358088,0.0000004,0.0988913,-0.0004587,0
403,145,21.0277176,1.803067,0.0017375,2.3958898,1.081725,0.74383,3.7291517,-1.6969714,0.0000037,0.099514,-0.0237688,-5.00E-07
403,144,24.4765892,-16.9302883,-0.019129,1.8166879,0.9225569,0.7506413,-3.9551853,-0.065702,0.0000023,-0.0007858,0.0988903,0
403,143,27.9496193,-13.5728731,0.0017465,2.3958898,1.081725,0.74383,-4.0910569,-0.0628498,0.0000014,-0.0007763,0.1022854,1.00E-07
403,142,31.6014099,21.8763943,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557314,0.0078634,0.0000013,-0.0001221,-0.0988903,-1.00E-07
403,141,35.0864143,15.9118748,0.0017452,2.3958898,1.081725,0.74383,-4.0941465,0.0394393,-0.0000006,-0.0005303,-0.1023578,0
404,146,15.1167345,6.0073052,-0.019144,1.8166879,0.9225569,0.7506413,3.9555677,-0.0355829,-0.0000015,0.0988922,-0.0004553,2.00E-07
404,145,21.1271667,1.7790328,0.0017372,2.3958898,1.081725,0.74383,3.7172534,-1.7220425,0.0000049,0.0994491,-0.0240342,-3.00E-07
404,144,24.4758053,-16.8313961,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9552259,-0.0652327,0.0000003,-0.0007839,0.0988922,-2.00E-07
404,143,27.9488525,-13.4705868,0.0017465,2.3958898,1.081725,0.74383,-4.0910697,-0.0621322,0.0000001,-0.0007668,0.1022863,0
404,142,31.6012878,21.7775021,-0.0191291,1.8166879,0.9225569,0.7506413,-3.9557328,0.0080942,0.0000015,-0.0001221,-0.0988922,-1.00E-07
404,141,35.0858841,15.8095264,0.0017451,2.3958898,1.081725,0.74383,-4.0936622,0.0399996,-0.0000014,-0.0005302,-0.1023484,-1.00E-07
405,146,15.2156267,6.0068469,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555668,-0.0359121,-0.0000009,0.0988922,-0.0004583,-1.00E-07
405,145,21.226244,1.7540226,0.0017386,2.3958898,1.081725,0.74383,3.6702401,-1.8039187,0.0000039,0.0990773,-0.0250102,1.40E-06
405,144,24.4750214,-16.7325058,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9552604,-0.0649019,0.0000019,-0.0007839,0.0988903,0
405,143,27.9480782,-13.3683004,0.0017466,2.3958898,1.081725,0.74383,-4.0910628,-0.0627346,-0.0000003,-0.0007743,0.1022864,1.00E-07
405,142,31.6011658,21.6786098,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557332,0.008419,-0.0000005,-0.000122,-0.0988923,2.00E-07
405,141,35.0853424,15.7071934,0.0017453,2.3958898,1.081725,0.74383,-4.0929183,0.0402746,-0.0000008,-0.0005417,-0.102333,2.00E-07
406,146,15.3145189,6.0063829,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555651,-0.0363344,-0.0000001,0.0988922,-0.000464,-1.00E-07
406,145,21.3246136,1.7273524,0.0017417,2.3958898,1.081725,0.74383,3.6161353,-1.8941696,0.0000055,0.0983696,-0.0266702,3.10E-06
406,144,24.4742432,-16.6336136,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9552884,-0.0646525,0.0000022,-0.0007782,0.0988922,0
406,143,27.9473171,-13.2660141,0.0017464,2.3958898,1.081725,0.74383,-4.0910785,-0.0617496,-0.0000002,-0.0007611,0.1022863,-2.00E-07
406,142,31.6010418,21.5797195,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557338,0.0084961,0.0000001,-0.000124,-0.0988903,0
406,141,35.0848083,15.6048813,0.0017457,2.3958898,1.081725,0.74383,-4.0920787,0.0404514,0.0000014,-0.0005341,-0.1023121,4.00E-07
407,146,15.4134102,6.0059304,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555754,-0.0354758,0,0.0988913,-0.0004525,0
407,145,21.4225559,1.6995337,0.0017441,2.3958898,1.081725,0.74383,3.5805027,-1.9576917,0.0000067,0.0979423,-0.0278187,2.40E-06
407,144,24.4734669,-16.5347233,-0.0191294,1.8166879,0.9225569,0.7506413,-3.9553131,-0.0642184,0.000002,-0.0007763,0.0988903,-2.00E-07
407,143,27.9465466,-13.1637278,0.0017465,2.3958898,1.081725,0.74383,-4.0910708,-0.0623355,-0.0000003,-0.0007705,0.1022863,1.00E-07
407,142,31.6009216,21.4808273,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557345,0.0085854,-0.0000004,-0.0001202,-0.0988922,-1.00E-07
407,141,35.0842705,15.5025892,0.0017461,2.3958898,1.081725,0.74383,-4.0912879,0.0409119,0.0000019,-0.0005378,-0.1022921,4.00E-07
408,146,15.5123015,6.0054865,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555798,-0.0352567,0.0000021,0.0988913,-0.0004439,0
408,145,21.5202923,1.670947,0.0017452,2.3958898,1.081725,0.74383,3.5550628,-2.0071542,0.0000081,0.0977364,-0.0285867,1.10E-06
408,144,24.4726906,-16.4358311,-0.0191294,1.8166879,0.9225569,0.7506413,-3.9553282,-0.0639197,0.0000014,-0.0007763,0.0988922,0
408,143,27.9457836,-13.0614414,0.0017465,2.3958898,1.081725,0.74383,-4.0910783,-0.0618874,0.0000013,-0.000763,0.1022864,0
408,142,31.6007996,21.3819351,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557346,0.0087923,0.0000008,-0.000122,-0.0988922,0
408,141,35.083725,15.4003143,0.0017463,2.3958898,1.081725,0.74383,-4.0906637,0.0410266,-0.0000009,-0.0005455,-0.1022749,2.00E-07
409,146,15.6111937,6.0050449,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555839,-0.0351128,0.0000018,0.0988922,-0.0004416,0
409,145,21.6179466,1.6417844,0.0017453,2.3958898,1.081725,0.74383,3.53494,-2.0491603,0.0000095,0.0976543,-0.0291626,1.00E-07
409,144,24.4719162,-16.3369389,-0.0191294,1.8166879,0.9225569,0.7506413,-3.9553346,-0.0636906,0.0000009,-0.0007744,0.0988922,0
409,143,27.9450188,-12.9592981,0.0017475,2.3958898,1.081725,0.74383,-4.0802828,-0.0619056,0.0000019,-0.0007648,0.1021433,1.00E-06
409,142,31.6006699,21.2830448,-0.019129,1.8166879,0.9225569,0.7506413,-3.9557341,0.0090328,0.0000013,-0.0001297,-0.0988903,0
409,141,35.0831795,15.2980518,0.0017466,2.3958898,1.081725,0.74383,-4.0902628,0.0414395,0.0000008,-0.0005455,-0.1022625,3.00E-07
410,146,15.7100849,6.0046058,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555874,-0.0350124,0.0000024,0.0988912,-0.0004391,0
410,145,21.7155666,1.6121469,0.0017443,2.3958898,1.081725,0.74383,3.5173761,-2.0868065,0.0000106,0.09762,-0.0296375,-1.00E-06
410,144,24.4711418,-16.2380486,-0.0191293,1.8166879,0.9225569,0.7506413,-3.9553333,-0.0635357,0.0000002,-0.0007744,0.0988903,1.00E-07
410,143,27.9442577,-12.8577938,0.0017526,2.3958898,1.081725,0.74383,-4.0475702,-0.0613138,0.0000015,-0.0007611,0.1015043,5.10E-06
410,142,31.6005516,21.1841526,-0.0191291,1.8166879,0.9225569,0.7506413,-3.955735,0.0086214,0.0000015,-0.0001183,-0.0988922,-1.00E-07
410,141,35.0826302,15.1957941,0.0017467,2.3958898,1.081725,0.74383,-4.0901049,0.041888,-0.0000014,-0.0005493,-0.1022577,1.00E-07
411,146,15.8089771,6.004158,-0.019144,1.8166879,0.9225569,0.7506413,3.9555826,-0.0356155,0.0000014,0.0988922,-0.0004478,2.00E-07
411,145,21.8131657,1.5820929,0.0017433,2.3958898,1.081725,0.74383,3.5007966,-2.1214397,0.0000093,0.0975991,-0.030054,-1.00E-06
411,144,24.4703732,-16.1391582,-0.0191293,1.8166879,0.9225569,0.7506413,-3.9553284,-0.0632197,0.0000003,-0.0007686,0.0988904,0
411,143,27.9434929,-12.7574472,0.0017628,2.3958898,1.081725,0.74383,-3.9951313,-0.0613047,0.0000004,-0.0007648,0.1003466,1.02E-05
411,142,31.6004238,21.0852604,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557323,0.0092709,0.0000002,-0.0001278,-0.0988922,2.00E-07
411,141,35.0820808,15.0935373,0.0017467,2.3958898,1.081725,0.74383,-4.0901691,0.0420687,0.0000016,-0.0005494,-0.1022568,0
412,146,15.9078684,6.0037141,-0.019144,1.8166879,0.9225569,0.7506413,3.9555875,-0.03519,-0.0000019,0.0988913,-0.0004439,0
412,145,21.9107437,1.5516611,0.0017423,2.3958898,1.081725,0.74383,3.484293,-2.1536821,0.00001,0.097578,-0.0304318,-1.00E-06
412,144,24.4696045,-16.040266,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9553143,-0.0631158,0.0000013,-0.0007687,0.0988922,1.00E-07
412,143,27.9427567,-12.6587143,0.0017781,2.3958898,1.081725,0.74383,-3.9252866,-0.0588244,-0.000001,-0.0007362,0.0987329,0.0000153
412,142,31.6002979,20.9863701,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557313,0.0092094,-0.0000004,-0.0001259,-0.0988903,0
412,141,35.0815315,14.9912748,0.0017468,2.3958898,1.081725,0.74383,-4.0904016,0.0419862,-0.0000023,-0.0005493,-0.1022625,1.00E-07
413,146,16.0067596,6.0032597,-0.019144,1.8166879,0.9225569,0.7506413,3.9555791,-0.0360564,-0.0000014,0.0988912,-0.0004544,0
413,145,22.008276,1.5208817,0.0017416,2.3958898,1.081725,0.74383,3.4674117,-2.1838121,0.0000123,0.0975323,-0.0307794,-7.00E-07
413,144,24.4688377,-15.9413738,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9553013,-0.0627135,0.000001,-0.0007668,0.0988922,0
413,143,27.9420395,-12.5619869,0.0017977,2.3958898,1.081725,0.74383,-3.8406817,-0.0574827,-0.0000005,-0.0007172,0.0967274,0.0000196
413,142,31.6001644,20.8874779,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557291,0.009572,0.0000002,-0.0001335,-0.0988922,0
413,141,35.0809822,14.8890047,0.0017467,2.3958898,1.081725,0.74383,-4.0907254,0.0424481,0,-0.0005493,-0.1022701,-1.00E-07
414,146,16.1056519,6.0028105,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555844,-0.035471,-0.0000016,0.0988923,-0.0004492,-1.00E-07
414,145,22.1057396,1.4897783,0.0017412,2.3958898,1.081725,0.74383,3.4500094,-2.2120704,0.0000107,0.0974636,-0.0311034,-4.00E-07
414,144,24.468071,-15.8424826,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9552834,-0.0624796,0.0000005,-0.0007667,0.0988912,0
414,143,27.9416103,-12.4674644,0.0018196,2.3958898,1.081725,0.74383,-3.7521362,-0.0367253,0.0000008,-0.0004292,0.0945225,0.0000219
414,142,31.6000385,20.7885857,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557275,0.0093436,0.0000006,-0.0001259,-0.0988922,0
414,141,35.0804253,14.786726,0.0017465,2.3958898,1.081725,0.74383,-4.0910777,0.0428282,0.0000008,-0.0005569,-0.1022787,-2.00E-07
415,146,16.2045422,6.0023575,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555795,-0.0360403,-0.0000009,0.0988903,-0.000453,0
415,145,22.2031078,1.4583724,0.001741,2.3958898,1.081725,0.74383,3.4321592,-2.2386406,0.0000079,0.0973682,-0.0314059,-2.00E-07
415,144,24.4673061,-15.7435913,-0.019129,1.8166879,0.9225569,0.7506413,-3.9552613,-0.0624591,0.0000002,-0.0007649,0.0988913,2.00E-07
415,143,27.9413414,-12.3751812,0.0018416,2.3958898,1.081725,0.74383,-3.6622219,-0.0311663,-0.0000011,-0.0002689,0.0922832,2.20E-05
415,142,31.5999146,20.6896935,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557256,0.0093927,0.0000012,-0.0001239,-0.0988922,0
415,141,35.0798645,14.6844397,0.0017464,2.3958898,1.081725,0.74383,-4.0913966,0.0432114,0.000001,-0.0005608,-0.1022863,-1.00E-07
416,146,16.3034344,6.0018988,-0.0191441,1.8166879,0.9225569,0.7506413,3.9555762,-0.0362706,-0.0000009,0.0988922,-0.0004587,0
416,145,22.2999973,1.4259836,0.0017426,2.3958898,1.081725,0.74383,3.3708289,-2.3159188,0.0000073,0.0968895,-0.0323888,1.60E-06
416,144,24.4665451,-15.644701,-0.019129,1.8166879,0.9225569,0.7506413,-3.9552444,-0.062092,0.0000009,-0.000761,0.0988903,0
416,143,27.9411297,-12.2851582,0.0018629,2.3958898,1.081725,0.74383,-3.5715669,-0.0274516,0.0000003,-0.0002117,0.090023,2.13E-05
416,142,31.5997925,20.5908031,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557235,0.0094762,-0.0000001,-0.0001221,-0.0988904,0
416,141,35.0792999,14.5821466,0.0017463,2.3958898,1.081725,0.74383,-4.0916414,0.0434333,0.0000012,-0.0005646,-0.1022931,-1.00E-07
417,146,16.4023266,6.0014372,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555731,-0.0364768,-0.0000008,0.0988922,-0.0004616,-1.00E-07
417,145,22.3957424,1.3915803,0.0017475,2.3958898,1.081725,0.74383,3.2695015,-2.4303395,0.0000039,0.0957451,-0.0344033,4.90E-06
417,144,24.4657803,-15.5458088,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9552235,-0.0621162,0.0000012,-0.0007648,0.0988922,2.00E-07
417,143,27.9409561,-12.1974077,0.0018824,2.3958898,1.081725,0.74383,-3.4805749,-0.0246063,-0.0000028,-0.0001736,0.0877505,0.0000195
417,142,31.5996571,20.4919109,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557208,0.0100754,0.0000003,-0.0001354,-0.0988922,0
417,141,35.0787354,14.4798498,0.0017462,2.3958898,1.081725,0.74383,-4.091787,0.0435952,-0.0000009,-0.0005645,-0.1022968,-1.00E-07
418,146,16.5012188,6.0009818,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555765,-0.0359935,0.0000012,0.0988922,-0.0004554,0
418,145,22.4901505,1.3549352,0.0017538,2.3958898,1.081725,0.74383,3.1694265,-2.5410288,0.0000052,0.0944081,-0.0366451,6.30E-06
418,144,24.465023,-15.4469194,-0.019129,1.8166879,0.9225569,0.7506413,-3.9552144,-0.0616033,0.0000008,-0.0007573,0.0988894,-2.00E-07
418,143,27.9408131,-12.1117725,0.0018987,2.3958898,1.081725,0.74383,-3.4007601,-0.0223789,0.0000004,-0.000143,0.0856352,1.63E-05
418,142,31.5995331,20.3930187,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9557214,0.0092488,-0.0000004,-0.000124,-0.0988922,1.00E-07
418,141,35.0781746,14.3775482,0.0017462,2.3958898,1.081725,0.74383,-4.0918334,0.0434837,-0.0000004,-0.0005608,-0.1023016,0
419,146,16.6001091,6.0005326,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555764,-0.035879,0.0000012,0.0988903,-0.0004492,0
419,145,22.5837975,1.3166863,0.0017577,2.3958898,1.081725,0.74383,3.1036884,-2.6226368,0.0000023,0.093647,-0.0382489,3.90E-06
419,144,24.4642639,-15.348032,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9551979,-0.0617985,0.0000001,-0.0007591,0.0988874,2.00E-07
419,143,27.9406815,-12.0278587,0.0019098,2.3958898,1.081725,0.74383,-3.3375544,-0.0205839,-0.0000015,-0.0001316,0.0839138,0.0000111
419,142,31.5994167,20.2941284,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557215,0.0090494,-0.0000002,-0.0001164,-0.0988903,-1.00E-07
419,141,35.07761,14.2752485,0.0017462,2.3958898,1.081725,0.74383,-4.0917851,0.0439134,0.0000014,-0.0005646,-0.1022997,0
420,146,16.6990013,6.0000839,-0.0191442,1.8166879,0.9225569,0.7506413,3.9555753,-0.0358036,0.0000015,0.0988922,-0.0004487,0
420,145,22.6771278,1.277314,0.0017584,2.3958898,1.081725,0.74383,3.0575357,-2.6880488,0.0000021,0.0933303,-0.0393723,7.00E-07
420,144,24.463501,-15.2491436,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9551862,-0.061968,0.0000006,-0.0007629,0.0988884,0
420,143,27.9405556,-11.9451571,0.0019142,2.3958898,1.081725,0.74383,-3.2956767,-0.019072,-0.0000009,-0.0001259,0.0827016,4.40E-06
420,142,31.5992908,20.1952362,-0.0191289,1.8166879,0.9225569,0.7506413,-3.955719,0.0095941,-0.0000001,-0.0001259,-0.0988922,0
420,141,35.0770454,14.1729517,0.0017462,2.3958898,1.081725,0.74383,-4.0916747,0.0439953,-0.0000005,-0.0005646,-0.1022968,0
421,146,16.7978935,5.9996271,-0.019144,1.8166879,0.9225569,0.7506413,3.9555677,-0.0364265,0.0000018,0.0988922,-0.0004568,2.00E-07
421,145,22.7703705,1.2370756,0.0017568,2.3958898,1.081725,0.74383,3.0215124,-2.7442781,-0.0000026,0.0932427,-0.0402384,-1.60E-06
421,144,24.4627361,-15.1502562,-0.0191288,1.8166879,0.9225569,0.7506413,-3.9551816,-0.0619449,0.0000004,-0.0007649,0.0988874,0
421,143,27.9404659,-11.8632793,0.0019125,2.3958898,1.081725,0.74383,-3.264971,-0.0179665,-0.0000018,-8.97E-05,0.0818778,-1.70E-06
421,142,31.599165,20.096344,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557187,0.0098,-0.0000001,-0.0001258,-0.0988922,0
421,141,35.0764847,14.0706577,0.0017463,2.3958898,1.081725,0.74383,-4.0915335,0.0436953,0.0000007,-0.0005607,-0.102294,1.00E-07
422,146,16.8967838,5.9991727,-0.019144,1.8166879,0.9225569,0.7506413,3.9555704,-0.0360159,-0.0000022,0.0988903,-0.0004544,0
422,145,22.8636131,1.1961175,0.0017536,2.3958898,1.081725,0.74383,2.9897623,-2.7943942,0.0000044,0.0932426,-0.0409581,-3.20E-06
422,144,24.4619751,-15.0513678,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9551898,-0.0613847,-0.0000002,-0.000761,0.0988884,-1.00E-07
422,143,27.9403515,-11.7820663,0.0019066,2.3958898,1.081725,0.74383,-3.2408582,-0.0166185,-0.0000005,-0.0001144,0.081213,-5.90E-06
422,142,31.5990334,19.9974537,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9557184,0.0099874,0.0000009,-0.0001316,-0.0988903,0
422,141,35.0759163,13.9683676,0.0017462,2.3958898,1.081725,0.74383,-4.0913727,0.0445746,0.0000005,-0.0005684,-0.1022901,-1.00E-07
423,146,16.995676,5.9987226,-0.019144,1.8166879,0.9225569,0.7506413,3.9555697,-0.0359443,-0.0000017,0.0988922,-0.0004501,0
423,145,22.9568653,1.1545367,0.0017502,2.3958898,1.081725,0.74383,2.9593268,-2.8394375,-0.0000004,0.0932522,-0.0415808,-3.40E-06
423,144,24.461216,-14.9524803,-0.0191289,1.8166879,0.9225569,0.7506413,-3.9551909,-0.0615633,0.0000006,-0.0007591,0.0988875,0
423,143,27.9402809,-11.7012701,0.0018971,2.3958898,1.081725,0.74383,-3.2278971,-0.0159126,-0.0000012,-7.06E-05,0.0807962,-9.50E-06
